university,program_name,degree_level,component,course_name_original,course_name_english,chair_code,credits,hours_per_week,semester,study_year,program_duration,course_description,source_url
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,General,Հաղորդակցման հմտություններ,Communication Skills,1306,2,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,General,Քննական և ստեղծագործական մտածողություն,Critical and Creative Thinking,1306,2,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,General,Մեդիագրագիտություն,Media Literacy,,2,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,General,Ռուսաց լեզու-3,Russian Language-3,1705,2,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,General,Անգլերեն-3,English-3,1602,2,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,General,Տնտեսագիտության հիմունքներ,Economics Fundamentals,1007,2,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,General,Գործարարության հիմունքներ,Entrepreneurship Fundamentals,1005,2,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Հանրահաշիվ - 2,Algebra - 2,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Օպտիմիզացիայի մեթոդներ,Optimization Methods,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Կոմբինատոր ալգորիթմների վերլուծություն,Combinatorial Algorithm Analysis,307,3,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Տվյալագիտություն,Data Science,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Ալգորիթմների տեսություն,Theory of Algorithms,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական ֆիզիկայի հավասարումներ,Mathematical Physics Equations,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Սովորական դիֆերենցիալ հավասարումներ,Ordinary Differential Equations,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Գործողությունների հետազոտում,Operations Research,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Գծային հանրահաշվի թվային մեթոդներ,Numerical Methods of Linear Algebra,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Կոմպլեքս անալիզ,Complex Analysis,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Տվյալների կառուցվածքներ,Data Structures,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մեքենայական ուսուցում,Machine Learning,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական տրամաբանություն,Mathematical Logic,307,3,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական անալիզ-1,Mathematical Analysis-1,308,9,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական անալիզ - 4,Mathematical Analysis - 4,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Գրաֆների տեսություն,Graph Theory,307,3,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Կոմպյուտերային ցանցերի ներածություն,Introduction to Computer Networks,309,3,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Հանրահաշիվ - 1,Algebra - 1,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական անալիզ - 3,Mathematical Analysis - 3,308,9,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Դիսկրետ մաթեմատիկա - 2,Discrete Mathematics - 2,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Ծրագրավորում - 2,Programming - 2,309,9,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Web ծրագրավորում,Web Programming,309,3,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական անալիզ - 2,Mathematical Analysis - 2,308,9,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Ծրագրավորում - 1,,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Հանրահաշիվ և վերլուծական երկրաչափություն,Algebra and Analytic Geometry,307,3,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Դիսկրետ մաթեմատիկա - 1,Discrete Mathematics - 1,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,GUI ծրագրավորում,GUI Programming,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Թարգմանության տեսություն,Translation Theory,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Թվային անալիզ,Numerical Analysis,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական մեթոդներ բնագիտության մեջ,Mathematical Methods in Natural Sciences,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Տվյալների հենքեր,Databases,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,ԷՀՄ ճարտարապետություն և ասեմբլեր լեզու,Computer Architecture and Assembly Language,309,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Ֆունկցիոնալ անալիզ,Functional Analysis,308,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Կոմբինատոր ալգորիթմներ,Combinatorial Algorithms,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Գրաֆային ալգորիթմներ,Graph Algorithms,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մասնագիտական պրակտիկա,Professional Practice,0,3,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Մաթեմատիկական կիբեռնետիկայի տարրեր,,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,Professional,Գործողությունների հետազոտման լրացուցիչ գլուխներ,Additional Topics in Operations Research,307,6,,,,,,https://ysu.am/en/faculty/85/educational-program-309/edu-plan
Yerevan State University,Information Security,Bachelor,General,Հայոց լեզու և խոսքի մշակույթ-1,Armenian Language and Speech Culture-1,1401,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,Փիլիսոփայություն,Philosophy,1311,3,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,Էկոլոգիայի և բնապահպանության հիմունքներ,Ecology and Environmental Protection Fundamentals,708,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,Ռուսաց լեզու-2,Russian Language-2,1705,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,Հայոց պատմություն 2,Armenian History 2,1106,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,Հայոց պատմություն 1,Armenian History 1,1106,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,իրավիճակներում բնակչության առաջին,Civil Defense and First Aid in Emergency Situations,2,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,իրավիճակներում բնակչության առաջին,Civil Defense and First Aid in Emergency Situations,2,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
Yerevan State University,Information Security,Bachelor,General,Ռուսաց լեզու-1,Russian Language-1,1705,2,,,,,,https://ysu.am/en/faculty/85/educational-program-304/edu-plan
