experiment,experiment_label,university,program,degree,relevant_roles,n_program_skills,n_job_skills,n_overlap,full_coverage_pct,role_coverage_pct,role_n_overlap,role_n_job_skills,n_gap,n_surplus
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",93,1601,33,2.06,2.06,33.0,1601.0,1568,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",95,1601,33,2.06,2.06,33.0,1601.0,1568,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Information Security,Bachelor,Security,83,1601,60,3.75,10.89,11.0,101.0,1541,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",75,1601,121,7.56,7.46,64.0,858.0,1480,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",72,1601,96,6.0,7.4,33.0,446.0,1505,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",81,1601,102,6.37,4.74,38.0,802.0,1499,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",66,1601,42,2.62,3.5,31.0,886.0,1559,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,205,1601,99,6.18,7.33,11.0,150.0,1502,0
E3_llm,E3-LLM: LLM on all descriptions (exact),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",355,1601,34,2.12,2.12,34.0,1601.0,1567,321
E3_llm,E3-LLM: LLM on all descriptions (exact),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",378,1601,51,3.19,3.19,51.0,1601.0,1550,327
E3_llm,E3-LLM: LLM on all descriptions (exact),American University of Armenia,Data Science,Bachelor,Data / ML / AI,224,1601,34,2.12,8.55,30.0,351.0,1567,190
E3_llm,E3-LLM: LLM on all descriptions (exact),American University of Armenia,Engineering Sciences,Bachelor,"Hardware / Embedded, Software Engineering",214,1601,5,0.31,0.52,4.0,774.0,1596,209
E3_llm,E3-LLM: LLM on all descriptions (exact),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,98,1601,5,0.31,,,,1596,93
E3_llm,E3-LLM: LLM on all descriptions (exact),American University of Armenia,General Education,General,unmapped,86,1601,12,0.75,,,,1589,74
E3_llm,E3-LLM: LLM on all descriptions (exact),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",175,1601,15,0.94,1.35,6.0,446.0,1586,160
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",184,1601,24,1.5,1.94,15.0,774.0,1577,160
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",170,1601,44,2.75,2.97,23.0,774.0,1557,126
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",263,1601,32,2.0,2.0,32.0,1601.0,1569,231
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",129,1601,10,0.62,0.62,10.0,1601.0,1591,119
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Information Security,Bachelor,Security,153,1601,37,2.31,10.89,11.0,101.0,1564,116
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",233,1601,51,3.19,3.03,26.0,858.0,1550,182
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",138,1601,34,2.12,2.91,25.0,858.0,1567,104
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",196,1601,57,3.56,3.56,57.0,1601.0,1544,139
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",294,1601,78,4.87,9.16,68.0,742.0,1523,216
E3_llm,E3-LLM: LLM on all descriptions (exact),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",300,1601,74,4.62,7.28,54.0,742.0,1527,226
E3_llm,E3-LLM: LLM on all descriptions (exact),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",136,1601,11,0.69,1.54,9.0,584.0,1590,125
E3_llm,E3-LLM: LLM on all descriptions (exact),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",350,1601,72,4.5,4.5,72.0,1601.0,1529,278
E3_llm,E3-LLM: LLM on all descriptions (exact),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",183,1601,53,3.31,3.31,53.0,1601.0,1548,130
E3_llm,E3-LLM: LLM on all descriptions (exact),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",303,1601,55,3.44,4.08,35.0,858.0,1546,248
E3_llm,E3-LLM: LLM on all descriptions (exact),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",173,1601,43,2.69,3.81,17.0,446.0,1558,130
E3_llm,E3-LLM: LLM on all descriptions (exact),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",302,1601,37,2.31,2.31,37.0,1601.0,1564,265
E3_llm,E3-LLM: LLM on all descriptions (exact),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",449,1601,90,5.62,5.62,90.0,1601.0,1511,359
E3_llm,E3-LLM: LLM on all descriptions (exact),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",190,1601,38,2.37,3.84,34.0,886.0,1563,152
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,349,1601,28,1.75,6.27,22.0,351.0,1573,321
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,244,1601,33,2.06,6.84,24.0,351.0,1568,211
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Blockchain and Digital Currencies,Master,"Software Engineering, Data / ML / AI",51,1601,16,1.0,1.58,14.0,886.0,1585,35
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,377,1601,18,1.12,2.85,10.0,351.0,1583,359
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Data Science in Business,Master,Data / ML / AI,198,1601,46,2.87,9.4,33.0,351.0,1555,152
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",180,1601,18,1.12,1.58,14.0,886.0,1583,162
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",349,1601,21,1.31,1.31,21.0,1601.0,1580,328
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",359,1601,21,1.31,1.31,21.0,1601.0,1580,338
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Information Security,Bachelor,Security,353,1601,28,1.75,6.93,7.0,101.0,1573,325
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",203,1601,48,3.0,4.2,36.0,858.0,1553,155
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",219,1601,44,2.75,3.81,17.0,446.0,1557,175
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",204,1601,44,2.75,2.87,23.0,802.0,1557,160
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",203,1601,16,1.0,1.35,12.0,886.0,1585,187
E3_llm,E3-LLM: LLM on all descriptions (exact),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,515,1601,22,1.37,2.67,4.0,150.0,1579,493
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",355,1601,227,14.18,14.18,227.0,1601.0,1374,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",378,1601,275,17.18,17.18,275.0,1601.0,1326,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,224,1601,130,8.12,22.51,79.0,351.0,1471,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),American University of Armenia,Engineering Sciences,Bachelor,"Hardware / Embedded, Software Engineering",214,1601,72,4.5,5.04,39.0,774.0,1529,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,98,1601,34,2.12,,,,1567,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),American University of Armenia,General Education,General,unmapped,86,1601,62,3.87,,,,1539,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",175,1601,106,6.62,9.64,43.0,446.0,1495,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",184,1601,149,9.31,10.47,81.0,774.0,1452,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",170,1601,193,12.05,11.76,91.0,774.0,1408,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",263,1601,155,9.68,9.68,155.0,1601.0,1446,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",129,1601,41,2.56,2.56,41.0,1601.0,1560,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,153,1601,186,11.62,30.69,31.0,101.0,1415,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",233,1601,238,14.87,15.62,134.0,858.0,1363,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",138,1601,160,9.99,10.72,92.0,858.0,1441,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",196,1601,284,17.74,17.74,284.0,1601.0,1317,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",294,1601,302,18.86,26.95,200.0,742.0,1299,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",300,1601,315,19.68,24.39,181.0,742.0,1286,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",136,1601,90,5.62,7.36,43.0,584.0,1511,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",350,1601,287,17.93,17.93,287.0,1601.0,1314,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",183,1601,242,15.12,15.12,242.0,1601.0,1359,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",303,1601,263,16.43,17.13,147.0,858.0,1338,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",173,1601,203,12.68,15.47,69.0,446.0,1398,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",302,1601,167,10.43,10.43,167.0,1601.0,1434,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",449,1601,304,18.99,18.99,304.0,1601.0,1297,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",190,1601,149,9.31,12.53,111.0,886.0,1452,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,349,1601,127,7.93,17.09,60.0,351.0,1474,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,244,1601,140,8.74,20.51,72.0,351.0,1461,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,"Software Engineering, Data / ML / AI",51,1601,74,4.62,6.21,55.0,886.0,1527,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,377,1601,86,5.37,11.11,39.0,351.0,1515,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,198,1601,154,9.62,26.5,93.0,351.0,1447,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",180,1601,112,7.0,9.03,80.0,886.0,1489,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",349,1601,118,7.37,7.37,118.0,1601.0,1483,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",359,1601,121,7.56,7.56,121.0,1601.0,1480,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Information Security,Bachelor,Security,353,1601,138,8.62,20.79,21.0,101.0,1463,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",203,1601,189,11.81,13.64,117.0,858.0,1412,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",219,1601,210,13.12,17.49,78.0,446.0,1391,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",204,1601,191,11.93,12.47,100.0,802.0,1410,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",203,1601,100,6.25,8.24,73.0,886.0,1501,0
E3c_sem,E3c-Sem: LLM on all descriptions (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,515,1601,121,7.56,17.33,26.0,150.0,1480,0
