course_id,university,program_name,program_code,degree_level,course_code,course_name,course_name_original,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,source_language,notes
67,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,308,Complex Analysis,Կոմպլեքս անալիզ,6.0,Professional,5.0,"To familiarize students with the fundamental principles of the theory of functions of complex variables, which are of significant importance in solving practical problems.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
68,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,308,Numerical Methods in Linear Algebra,Գծային հանրահաշվի թվային մեթոդներ,6.0,Professional,6.0,"- Introduce students to the fundamentals of computational methods in linear algebra, 
- present the problems arising in this field, 
- outline the main numerical methods for solving systems of linear algebraic equations, determining inverse matrices, and calculating eigenvalues of matrices.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
69,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,308,Ordinary Differential Equations,Սովորական դիֆերենցիալ հավասարումներ,6.0,Professional,5.0,"to present to students · the general theory of ordinary differential equations and systems, · the Cauchy problem, linear equations and systems.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
70,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,307,Graph Theory,Գրաֆների տեսություն,3.0,Professional,4.0,"To familiarize students with the fundamental concepts of graph theory, problem formulations, and their solution methods, as well as to develop students' understanding of the main ideas of graph theory, theoretical well-known results, and their ability to study and apply them.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
71,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,309,Data Structures,Տվյալների կառուցվածքներ,6.0,Professional,3.0,"Present the concept of abstract data types and data structures, their implementation and usage methods. Master the basic library containers, classes, and methods. Acquire the approaches for evaluating the complexity of algorithms according to the data structures used.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
72,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,308,Mathematical Analysis-1,Մաթեմատիկական անալիզ-1,9.0,Professional,1.0,"To provide students with knowledge from the first part of the foundational mathematical subject, which includes: · the concept of real numbers, · the theory of numerical sequences, · the limit and continuity of functions of one variable, · the derivative and differential calculus of functions of one variable.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
73,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,308,Mathematical Analysis - 4,Մաթեմատիկական անալիզ - 4,6.0,Professional,4.0,"To provide students with knowledge from the fourth section of the foundational mathematical subject, which includes: · curve integrals, · surface integrals, · double and triple integrals, · parameter-dependent integrals.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
74,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,309,Introduction to Computer Networks,Կոմպյուտերային ցանցերի ներածություն,3.0,Professional,3.0,"- Study the main issues arising during the design and implementation of networks and their solutions. 
- Familiarize with the architecture of modern computer networks and network technologies, the 7 layers of the Open Systems Interconnection (OSI) model, network protocols, types of networks, and key characteristics.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
75,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,307,Theory of Algorithms,Ալգորիթմների տեսություն,6.0,Professional,4.0,"Introduce students to the two main formalizations of the algorithm concept (recursive functions, Turing machines) and their equivalence, introduce the concept of a computable function and discuss its existence possibilities, familiarize with decidable and undecidable problems, recognizable and semi-recognizable sets, and their properties.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
76,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,307,Calculus - 1,Հանրահաշիվ - 1,6.0,Professional,3.0,"The study of the fundamental concepts of classical algebraic structures, including groups, rings, and fields, and their applications.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
77,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,308,Mathematical Analysis - 3,Մաթեմատիկական անալիզ - 3,9.0,Professional,3.0,"To provide students with knowledge from the third section of the foundational mathematical subject, which includes: · functional series, · power series, · differential calculus of functions of several variables, · implicit functions, · Fourier series.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
78,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,309,Web Programming,Web ծրագրավորում,3.0,Professional,2.0,"To familiarize students with the fundamentals of Web programming. To study Web technologies and their components, the CSS language for describing the appearance of Web pages, the JavaScript programming language and the React library of JavaScript, the Node.js software platform, and NoSQL and MongoDB databases.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
79,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,309,Programming - 2,Ծրագրավորում - 2,9.0,Professional,2.0,to teach the fundamentals of object-oriented programming using the C++ programming language as an example.,,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
80,Yerevan State University,Informatics and Applied Mathematics,061101.02.6,Bachelor,307,Discrete Mathematics - 2,Դիսկրետ մաթեմատիկա - 2,6.0,Professional,2.0,"Introduce students to the fundamental properties of n-dimensional hypercubes, study the properties of Boolean functions and closed classes, provide the necessary and sufficient condition for completeness, familiarize with the schematics of functional elements, the complexity of Boolean functions, and Shannon's function. Also introduce the main problems and methods of coding theory.",,Exam,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-305/edu-plan,Armenian,
